txn_ref,account_number,direction,amount,currency,counterparty_name,counterparty_account,counterparty_country,channel,jurisdiction,occurred_at
TXN0001876,MT5000006356,DEBIT,53452.15,INR,Bhandari Textiles,CP7515564828,IN,NEFT,IN,2026-07-28T12:41:23Z
TXN0009648,MT5000031737,CREDIT,12426.55,INR,BookWorld,CP5378588117,IN,CARD,IN,2026-07-28T12:41:27Z
TXN0009081,MT5000029806,DEBIT,61342.02,INR,Narang Jewellers,CP3022124843,IN,NEFT,IN,2026-07-28T12:48:28Z
TXN0000404,MT5000001503,DEBIT,44720.88,INR,BookWorld,CP6185945187,IN,ATM,IN,2026-07-28T13:21:43Z
TXN0010298,MT5000034094,DEBIT,31095.91,INR,Insure Life Co,CP9799744409,IN,UPI,IN,2026-07-28T13:21:58Z
TXN0002678,MT5000008425,DEBIT,31119.39,INR,Grocery Mart,CP7936200936,IN,UPI,IN,2026-07-28T13:24:27Z
TXN0000437,MT5000001592,CREDIT,127677.75,INR,Harikumar Traders,CP8006741200,IN,IMPS,IN,2026-07-28T13:24:36Z
TXN0012560,MT5000022329,DEBIT,200000.00,INR,Kiara Harikumar,CP6093932393,IN,NEFT,IN,2026-07-28T13:27:42Z
TXN0002235,MT5000007244,CREDIT,75881.89,INR,Quereshi Logistics,CP7881900925,IN,IMPS,IN,2026-07-28T13:37:31Z
TXN0004558,MT5000014678,DEBIT,47115.56,INR,Quereshi Logistics,CP8108763502,IN,NEFT,IN,2026-07-28T13:45:21Z
TXN0006535,MT5000021188,DEBIT,43149.49,INR,Swiggle Foods,CP8770789441,IN,IMPS,IN,2026-07-28T13:45:32Z
TXN0007343,MT5000023896,CREDIT,13552.94,INR,Grocery Mart,CP4253244253,SG,UPI,SG,2026-07-28T13:59:35Z
TXN0006000,MT5000019587,DEBIT,8202.38,INR,RentPay Housing,CP1024872588,GB,CARD,GB,2026-07-28T14:00:24Z
TXN0007536,MT5000024514,DEBIT,1756.62,INR,BookWorld,CP9546211412,GB,NEFT,GB,2026-07-28T14:14:38Z
TXN0000551,MT5000002021,DEBIT,36769.22,INR,Thakkar Infotech,CP6256884496,IN,RTGS,IN,2026-07-28T14:14:41Z
TXN0004502,MT5000014336,DEBIT,10925.69,INR,Metro Rail Card,CP7616863418,IN,NEFT,IN,2026-07-28T14:26:24Z
TXN0003156,MT5000010129,DEBIT,35726.56,INR,Metro Rail Card,CP1046149564,IN,CARD,IN,2026-07-28T14:34:18Z
TXN0003196,MT5000010263,CREDIT,63153.84,INR,Kestrel Logistics,CP9830295842,IN,IMPS,IN,2026-07-28T14:42:08Z
TXN0002204,MT5000007222,DEBIT,159406.93,INR,Jadhavan Logistics,CP4391243989,IN,CHEQUE,IN,2026-07-28T14:54:55Z
TXN0001738,MT5000005943,DEBIT,108567.17,INR,Fernhill Logistics,CP3826688042,IN,NEFT,IN,2026-07-28T14:55:15Z
TXN0005338,MT5000017312,DEBIT,22223.24,INR,BookWorld,CP9934753258,IN,ATM,IN,2026-07-28T14:59:03Z
TXN0005389,MT5000017557,DEBIT,14084.58,INR,RentPay Housing,CP7658662477,IN,CARD,IN,2026-07-28T15:00:58Z
TXN0006904,MT5000022592,DEBIT,9980.43,INR,City Power Board,CP4271717682,IN,NEFT,IN,2026-07-28T15:01:09Z
TXN0000952,MT5000003423,DEBIT,6637.26,INR,Cinema Plex,CP1801648461,IN,ATM,IN,2026-07-28T15:01:42Z
TXN0009437,MT5000030908,DEBIT,32697.17,INR,Hospital Billing,CP9947955208,IN,IMPS,IN,2026-07-28T15:03:00Z
TXN0008723,MT5000028521,DEBIT,5968.01,INR,Metro Rail Card,CP1480141284,IN,CARD,IN,2026-07-28T15:18:07Z
TXN0009593,MT5000031432,DEBIT,42857.50,INR,Insure Life Co,CP7661398133,IN,CARD,IN,2026-07-29T02:43:06Z
TXN0002785,MT5000008833,DEBIT,14255.08,INR,Apollo Pharmacy Store,CP5342815588,IN,CARD,IN,2026-07-29T02:43:47Z
TXN0006414,MT5000020988,DEBIT,1887.02,INR,City Power Board,CP3231461031,IN,UPI,IN,2026-07-29T02:47:22Z
TXN0001563,MT5000005407,CREDIT,22801.50,INR,Grocery Mart,CP8467188088,IN,CARD,IN,2026-07-29T02:49:58Z
TXN0001452,MT5000005101,DEBIT,537.19,USD,FuelPoint,CP2266952089,IN,ATM,IN,2026-07-29T02:51:58Z
TXN0000779,MT5000002585,DEBIT,40377.18,INR,Grocery Mart,CP5868273706,IN,CARD,IN,2026-07-29T03:00:11Z
TXN0001538,MT5000005389,DEBIT,24044.48,INR,PhoneNet Telecom,CP6297849570,IN,ATM,IN,2026-07-29T03:24:42Z
TXN0006429,MT5000021000,CREDIT,152071.25,INR,Yeshwant Pharma Distributors,CP8693733821,IN,CHEQUE,IN,2026-07-29T03:49:10Z
TXN0008675,MT5000028374,CREDIT,66842.18,INR,Mirchandan Infotech,CP2830147959,IN,IMPS,IN,2026-07-29T03:55:27Z
TXN0000893,MT5000003103,DEBIT,13434.34,INR,School Fees Trust,CP4943000904,IN,UPI,IN,2026-07-29T04:00:24Z
TXN0008228,MT5000027070,CREDIT,150037.76,INR,Jadhavan Hardware Mart,CP2222537117,IN,NEFT,IN,2026-07-29T04:08:06Z
TXN0001484,MT5000005277,CREDIT,25616.81,INR,RentPay Housing,CP1612183378,IN,NEFT,IN,2026-07-29T04:11:24Z
TXN0012027,MT5000039825,DEBIT,21665.71,INR,Grocery Mart,CP3372565603,IN,NEFT,IN,2026-07-29T04:15:44Z
TXN0008840,MT5000028992,DEBIT,24815.10,INR,Water Board,CP2405491983,IN,IMPS,IN,2026-07-29T04:29:34Z
TXN0004769,MT5000015351,DEBIT,7112.48,INR,RentPay Housing,CP7450717818,SG,ATM,SG,2026-07-29T04:35:01Z
TXN0012319,MT5000040840,DEBIT,10330.29,INR,PhoneNet Telecom,CP3872025762,IN,UPI,IN,2026-07-29T04:35:17Z
TXN0006854,MT5000022466,DEBIT,20331.67,INR,Insure Life Co,CP3461382210,IN,IMPS,IN,2026-07-29T04:36:41Z
TXN0003288,MT5000010604,CREDIT,20602.59,INR,Water Board,CP3735643923,IN,UPI,IN,2026-07-29T04:37:49Z
TXN0001066,MT5000003714,CREDIT,40269.11,INR,Swiggle Foods,CP4981874017,IN,IMPS,IN,2026-07-29T04:40:48Z
TXN0008483,MT5000027896,CREDIT,155310.63,INR,Venkatesh Hardware Mart,CP6043194975,IN,NEFT,IN,2026-07-29T05:00:43Z
TXN0002461,MT5000007953,CREDIT,38286.09,INR,Insure Life Co,CP6477848231,IN,CARD,IN,2026-07-29T05:01:33Z
TXN0000654,MT5000002230,DEBIT,18910.98,INR,Cinema Plex,CP4497667416,IN,ATM,IN,2026-07-29T05:05:52Z
TXN0008660,MT5000028374,CREDIT,28072.70,INR,Wadekar Auto Parts,CP9177865347,IN,CHEQUE,IN,2026-07-29T05:13:52Z
TXN0012420,MT5000026279,CREDIT,1399290.63,INR,Zaveri Ventures LLP,CP1974390016,IN,RTGS,IN,2026-07-29T05:18:17Z
TXN0008273,MT5000027258,DEBIT,113737.65,INR,Malhotri Hardware Mart,CP1558083472,IN,RTGS,IN,2026-07-29T05:42:59Z
TXN0010367,MT5000034429,DEBIT,36963.33,INR,City Power Board,CP6285073611,IN,CARD,IN,2026-07-29T05:50:56Z
TXN0007632,MT5000024907,DEBIT,28620.23,INR,City Power Board,CP4223875278,IN,NEFT,IN,2026-07-29T06:02:43Z
TXN0009946,MT5000032690,DEBIT,30828.77,INR,Apollo Pharmacy Store,CP3002935626,IN,ATM,IN,2026-07-29T06:34:46Z
TXN0008694,MT5000028419,DEBIT,1985.92,USD,Harikumar Textiles,CP2859968470,SG,CHEQUE,SG,2026-07-29T06:37:47Z
TXN0007408,MT5000024020,DEBIT,30929.71,INR,Cloud Kitchen Co,CP8612349121,AE,IMPS,AE,2026-07-29T06:42:17Z
TXN0008941,MT5000029476,DEBIT,132215.32,INR,Narang Logistics,CP9437286246,IN,NEFT,IN,2026-07-29T06:44:08Z
TXN0010650,MT5000035328,DEBIT,65950.21,INR,Raghunath Logistics,CP9237480752,IN,NEFT,IN,2026-07-29T07:15:17Z
TXN0003445,MT5000011079,CREDIT,105922.07,INR,Oberai Jewellers,CP5087514172,IN,NEFT,IN,2026-07-29T07:23:38Z
TXN0009330,MT5000030521,DEBIT,33143.30,INR,Cinema Plex,CP1503320009,IN,IMPS,IN,2026-07-29T07:35:09Z
TXN0005698,MT5000018650,CREDIT,19359.56,INR,City Power Board,CP3082642801,IN,ATM,IN,2026-07-29T07:49:42Z
TXN0004146,MT5000013245,DEBIT,29615.25,INR,Hospital Billing,CP3029732809,US,IMPS,US,2026-07-29T08:09:01Z
TXN0002307,MT5000007410,DEBIT,27003.00,INR,BookWorld,CP1670426325,IN,NEFT,IN,2026-07-29T08:13:06Z
TXN0001186,MT5000004022,DEBIT,34270.44,INR,Water Board,CP1629246754,IN,CARD,IN,2026-07-29T08:13:36Z
TXN0003736,MT5000011921,CREDIT,23863.84,INR,City Power Board,CP8082050204,IN,ATM,IN,2026-07-29T08:16:57Z
TXN0012062,MT5000039869,DEBIT,4883.36,INR,Cinema Plex,CP4707330571,IN,IMPS,IN,2026-07-29T08:26:07Z
TXN0008792,MT5000028795,DEBIT,5340.12,INR,Metro Rail Card,CP4474507662,GB,NEFT,GB,2026-07-29T08:47:38Z
TXN0011240,MT5000037051,DEBIT,28541.69,INR,Swiggle Foods,CP1213432474,IN,CARD,IN,2026-07-29T08:56:08Z
TXN0004382,MT5000014097,CREDIT,177053.09,INR,Castellan Infotech,CP3960251884,IN,NEFT,IN,2026-07-29T09:03:38Z
TXN0001939,MT5000006523,DEBIT,8639.79,INR,Hospital Billing,CP3738611918,IN,UPI,IN,2026-07-29T09:08:27Z
TXN0000693,MT5000002358,DEBIT,11268.91,INR,RentPay Housing,CP3015540125,IN,UPI,IN,2026-07-29T09:17:21Z
TXN0012106,MT5000040092,CREDIT,4275.90,INR,Hospital Billing,CP3806269302,IN,IMPS,IN,2026-07-29T09:19:46Z
TXN0007953,MT5000026066,DEBIT,13153.20,INR,School Fees Trust,CP2463005213,IN,CARD,IN,2026-07-29T09:31:15Z
TXN0005181,MT5000016895,DEBIT,12212.07,INR,Water Board,CP1372711559,IN,ATM,IN,2026-07-29T09:35:14Z
TXN0002379,MT5000007691,DEBIT,110537.65,INR,Iyengar Auto Parts,CP5622624608,SG,CHEQUE,SG,2026-07-29T09:42:52Z
TXN0002575,MT5000008290,DEBIT,11841.66,INR,Insure Life Co,CP9809620254,IN,CARD,IN,2026-07-29T09:55:44Z
TXN0003343,MT5000010799,DEBIT,17958.38,INR,Apollo Pharmacy Store,CP4455305346,IN,CARD,IN,2026-07-29T09:56:37Z
TXN0009510,MT5000031266,DEBIT,148070.21,INR,Kestrel Agro Foods,CP2755477155,IN,NEFT,IN,2026-07-29T10:09:26Z
TXN0001090,MT5000003747,CREDIT,32908.01,INR,RentPay Housing,CP5636930264,IN,ATM,IN,2026-07-29T10:39:06Z
TXN0000936,MT5000003354,DEBIT,26566.22,INR,Hospital Billing,CP4670637658,IN,IMPS,IN,2026-07-29T10:47:40Z
TXN0011559,MT5000038283,CREDIT,41601.75,INR,Rathore Hardware Mart,CP1689309321,IN,RTGS,IN,2026-07-29T10:55:36Z
TXN0006447,MT5000021000,CREDIT,46231.84,INR,Venkatesh Auto Parts,CP1743328903,IN,CHEQUE,IN,2026-07-29T10:56:24Z
TXN0006212,MT5000020395,DEBIT,47850.81,INR,Castellan Agro Foods,CP3643520671,IN,RTGS,IN,2026-07-29T11:01:33Z
TXN0012561,MT5000022329,DEBIT,100000.00,INR,Ananya Castellan,CP1099361741,IN,CASH,IN,2026-07-29T11:08:27Z
TXN0012421,MT5000026279,DEBIT,422987.72,INR,Hana Malhotri,CP2913400430,SG,SWIFT,SG,2026-07-29T11:19:36Z
TXN0011132,MT5000036812,CREDIT,31052.01,INR,Cloud Kitchen Co,CP2826477989,IN,ATM,IN,2026-07-29T11:39:53Z
TXN0001953,MT5000006586,CREDIT,164827.61,INR,Raghunath Textiles,CP6196549896,IN,IMPS,IN,2026-07-29T11:41:57Z
TXN0005718,MT5000018670,DEBIT,118.76,USD,Apollo Pharmacy Store,CP3289145369,SG,ATM,SG,2026-07-29T11:47:22Z
TXN0010290,MT5000034012,DEBIT,16271.05,INR,Insure Life Co,CP8588157123,IN,CARD,IN,2026-07-29T12:02:48Z
TXN0009134,MT5000029961,CREDIT,155637.19,INR,Sundaram Logistics,CP5298359631,IN,CHEQUE,IN,2026-07-29T12:17:08Z
TXN0005268,MT5000017185,DEBIT,44963.35,INR,Insure Life Co,CP2703056950,IN,NEFT,IN,2026-07-29T12:18:37Z
TXN0006545,MT5000021280,DEBIT,118.84,USD,PhoneNet Telecom,CP7964912846,GB,NEFT,GB,2026-07-29T12:21:14Z
TXN0007685,MT5000025095,CREDIT,166734.21,INR,Castellan Jewellers,CP3274683436,IN,CHEQUE,IN,2026-07-29T12:27:14Z
TXN0005291,MT5000017217,DEBIT,28716.03,INR,RentPay Housing,CP4465911704,IN,ATM,IN,2026-07-29T12:28:45Z
TXN0005910,MT5000019301,DEBIT,12045.41,INR,PhoneNet Telecom,CP2705399441,IN,ATM,IN,2026-07-29T12:34:48Z
TXN0001754,MT5000006037,DEBIT,24877.34,INR,Easwar Hardware Mart,CP2744207811,IN,NEFT,IN,2026-07-29T12:39:48Z
TXN0004652,MT5000014896,DEBIT,395.30,INR,PhoneNet Telecom,CP3159415283,IN,UPI,IN,2026-07-29T12:39:51Z
TXN0002199,MT5000007222,DEBIT,170989.25,INR,Harikumar Hardware Mart,CP3933851809,IN,NEFT,IN,2026-07-29T12:48:16Z
TXN0004544,MT5000014602,DEBIT,3933.86,INR,FuelPoint,CP8276752272,US,NEFT,US,2026-07-29T12:50:10Z
TXN0004574,MT5000014678,CREDIT,62361.15,INR,Fernhill Traders,CP3435995830,IN,RTGS,IN,2026-07-29T13:07:53Z
TXN0008587,MT5000028133,CREDIT,162068.60,INR,Harikumar Hardware Mart,CP2606901278,US,RTGS,US,2026-07-29T13:08:04Z
TXN0001139,MT5000003881,DEBIT,109284.81,INR,Lokesh Auto Parts,CP5606987443,IN,NEFT,IN,2026-07-29T13:12:41Z
TXN0006015,MT5000019670,DEBIT,17177.82,INR,Apollo Pharmacy Store,CP9037684241,IN,NEFT,IN,2026-07-29T13:18:12Z
TXN0008689,MT5000028419,DEBIT,1358.17,USD,Quereshi Pharma Distributors,CP2170043830,IN,NEFT,IN,2026-07-29T13:30:55Z
TXN0011889,MT5000039418,CREDIT,21568.85,INR,Upadhyay Agro Foods,CP8508903373,IN,NEFT,IN,2026-07-29T13:33:38Z
TXN0006807,MT5000022273,DEBIT,2870.59,INR,FuelPoint,CP7892884405,IN,NEFT,IN,2026-07-29T13:41:19Z
TXN0008663,MT5000028374,DEBIT,25448.95,INR,Malhotri Textiles,CP6273401790,IN,NEFT,IN,2026-07-29T13:49:08Z
TXN0002033,MT5000006750,DEBIT,2518.44,INR,School Fees Trust,CP2372798445,IN,IMPS,IN,2026-07-29T13:54:50Z
TXN0006182,MT5000020259,CREDIT,17432.71,INR,Cinema Plex,CP6906287164,IN,ATM,IN,2026-07-29T14:01:28Z
TXN0008608,MT5000028138,DEBIT,26960.73,INR,PhoneNet Telecom,CP7751635609,IN,CARD,IN,2026-07-29T14:14:07Z
TXN0008333,MT5000027424,CREDIT,29581.78,INR,Grocery Mart,CP3113468917,IN,NEFT,IN,2026-07-29T14:17:08Z
TXN0011456,MT5000037989,CREDIT,27902.06,INR,Metro Rail Card,CP4490158472,AE,IMPS,AE,2026-07-29T14:23:02Z
TXN0012069,MT5000039960,DEBIT,33759.60,INR,Insure Life Co,CP3977559470,US,CARD,US,2026-07-29T14:25:15Z
TXN0003687,MT5000011725,CREDIT,39331.21,INR,Cloud Kitchen Co,CP6520587804,US,CARD,US,2026-07-29T14:31:48Z
TXN0007513,MT5000024478,DEBIT,30550.89,INR,Water Board,CP2785207008,IN,ATM,IN,2026-07-29T15:11:19Z
TXN0006371,MT5000020911,DEBIT,31178.63,INR,Zaveri Textiles,CP8203575663,IN,NEFT,IN,2026-07-29T15:16:59Z
TXN0011328,MT5000037564,DEBIT,35585.04,INR,FuelPoint,CP8936429825,IN,UPI,IN,2026-07-29T15:17:35Z
TXN0000810,MT5000002680,CREDIT,32721.59,INR,Cloud Kitchen Co,CP1697039397,IN,NEFT,IN,2026-07-29T15:19:05Z
TXN0012422,MT5000026279,DEBIT,422987.72,INR,Nora Lokesh,CP3934746588,SG,IMPS,SG,2026-07-29T21:38:17Z
TXN0006461,MT5000021022,DEBIT,35247.91,INR,Hospital Billing,CP4119614268,IN,IMPS,IN,2026-07-30T02:31:33Z
TXN0007976,MT5000026205,DEBIT,397.97,USD,RentPay Housing,CP4902108619,IN,CARD,IN,2026-07-30T02:43:44Z
TXN0011368,MT5000037756,DEBIT,38729.68,INR,Grocery Mart,CP7628864289,IN,CARD,IN,2026-07-30T02:52:21Z
TXN0011705,MT5000038773,CREDIT,30813.34,INR,Cinema Plex,CP4857474618,IN,CARD,IN,2026-07-30T02:55:47Z
TXN0007265,MT5000023534,DEBIT,41469.22,INR,Cinema Plex,CP9833162158,IN,ATM,IN,2026-07-30T02:57:18Z
TXN0009531,MT5000031282,DEBIT,28005.14,INR,Wadekar Agro Foods,CP8915382059,IN,IMPS,IN,2026-07-30T03:16:49Z
TXN0008471,MT5000027799,CREDIT,67165.68,INR,Lokesh Jewellers,CP7584570593,IN,CHEQUE,IN,2026-07-30T03:19:45Z
TXN0005137,MT5000016603,DEBIT,24779.46,INR,RentPay Housing,CP6221612610,GB,UPI,GB,2026-07-30T03:44:20Z
TXN0000162,MT5000000528,CREDIT,35943.02,INR,RentPay Housing,CP9306707151,IN,UPI,IN,2026-07-30T03:59:20Z
TXN0002149,MT5000007074,DEBIT,29932.06,INR,FuelPoint,CP6640937370,AE,UPI,AE,2026-07-30T04:01:13Z
TXN0006699,MT5000021824,CREDIT,37026.59,INR,RentPay Housing,CP4799422267,US,CARD,US,2026-07-30T04:11:22Z
TXN0002586,MT5000008332,DEBIT,34532.49,INR,PhoneNet Telecom,CP8735934925,GB,CARD,GB,2026-07-30T04:18:08Z
TXN0004496,MT5000014336,DEBIT,26208.76,INR,School Fees Trust,CP3196693512,IN,UPI,IN,2026-07-30T04:25:33Z
TXN0006626,MT5000021539,DEBIT,9897.54,INR,Hospital Billing,CP6844466571,IN,ATM,IN,2026-07-30T04:43:35Z
TXN0004454,MT5000014205,DEBIT,8856.94,INR,Apollo Pharmacy Store,CP7267928855,IN,ATM,IN,2026-07-30T04:51:11Z
TXN0012423,MT5000026279,DEBIT,422987.72,INR,Sai Zaveri,CP4556772928,IN,IMPS,IN,2026-07-30T05:00:35Z
TXN0008254,MT5000027161,CREDIT,1640.36,USD,Narang Jewellers,CP8410482041,IN,IMPS,IN,2026-07-30T05:11:42Z
TXN0008631,MT5000028297,DEBIT,37493.23,INR,Water Board,CP3124349964,GB,UPI,GB,2026-07-30T05:30:11Z
TXN0004049,MT5000012907,DEBIT,13682.86,INR,Apollo Pharmacy Store,CP4416863756,IN,UPI,IN,2026-07-30T05:30:40Z
TXN0010213,MT5000033789,DEBIT,1903.26,INR,Cinema Plex,CP7142799260,IN,ATM,IN,2026-07-30T06:00:03Z
TXN0010773,MT5000035700,DEBIT,19508.84,INR,BookWorld,CP3674115160,IN,UPI,IN,2026-07-30T06:09:02Z
TXN0004963,MT5000016126,DEBIT,30131.31,INR,RentPay Housing,CP5636675251,IN,NEFT,IN,2026-07-30T06:19:04Z
TXN0003735,MT5000011921,DEBIT,32193.36,INR,Water Board,CP5082470876,IN,NEFT,IN,2026-07-30T06:21:15Z
TXN0004342,MT5000014016,DEBIT,22819.45,INR,Metro Rail Card,CP7683652010,IN,ATM,IN,2026-07-30T06:22:28Z
TXN0010881,MT5000035961,DEBIT,11956.01,INR,Swiggle Foods,CP2297284921,IN,UPI,IN,2026-07-30T06:37:35Z
TXN0006072,MT5000019942,CREDIT,2506.37,INR,Cinema Plex,CP1577658751,IN,ATM,IN,2026-07-30T07:08:40Z
TXN0007556,MT5000024665,DEBIT,26719.20,INR,School Fees Trust,CP9288826391,IN,IMPS,IN,2026-07-30T07:12:41Z
TXN0009054,MT5000029714,DEBIT,150818.69,INR,Bhandari Traders,CP1032586495,IN,CHEQUE,IN,2026-07-30T07:23:56Z
TXN0005995,MT5000019587,DEBIT,43768.34,INR,BookWorld,CP3145887668,IN,CARD,IN,2026-07-30T07:27:28Z
TXN0003214,MT5000010263,DEBIT,57025.00,INR,Sundaram Traders,CP1695506654,SG,NEFT,SG,2026-07-30T07:30:08Z
TXN0008954,MT5000029476,CREDIT,161192.27,INR,Easwar Hardware Mart,CP9347999845,IN,RTGS,IN,2026-07-30T07:45:50Z
TXN0001868,MT5000006356,DEBIT,35570.85,INR,Quereshi Auto Parts,CP5522081055,IN,CHEQUE,IN,2026-07-30T07:57:19Z
TXN0004321,MT5000013883,DEBIT,5868.52,INR,School Fees Trust,CP5741854831,US,NEFT,US,2026-07-30T08:00:32Z
TXN0007969,MT5000026149,DEBIT,13025.61,INR,Insure Life Co,CP6257922895,SG,UPI,SG,2026-07-30T08:03:29Z
TXN0004587,MT5000014764,CREDIT,53155.66,INR,Mirchandan Jewellers,CP3617394428,IN,CHEQUE,IN,2026-07-30T08:20:39Z
TXN0001519,MT5000005347,DEBIT,5091.07,INR,School Fees Trust,CP9480639850,IN,UPI,IN,2026-07-30T08:34:40Z
TXN0004840,MT5000015636,DEBIT,35641.75,INR,Water Board,CP3081182337,IN,ATM,IN,2026-07-30T08:35:31Z
TXN0007087,MT5000023048,CREDIT,95701.38,INR,Sethuram Agro Foods,CP3339797652,IN,CHEQUE,IN,2026-07-30T09:09:48Z
TXN0006177,MT5000020259,CREDIT,4926.23,INR,Metro Rail Card,CP7553905184,IN,ATM,IN,2026-07-30T09:11:55Z
TXN0012087,MT5000040000,DEBIT,1385.27,INR,FuelPoint,CP8119637069,IN,IMPS,IN,2026-07-30T09:14:03Z
TXN0010297,MT5000034012,DEBIT,17692.50,INR,Cinema Plex,CP2142469508,IN,NEFT,IN,2026-07-30T09:17:46Z
TXN0010682,MT5000035394,DEBIT,1089.61,USD,Sundaram Logistics,CP8642976084,IN,NEFT,IN,2026-07-30T10:18:13Z
TXN0004754,MT5000015254,DEBIT,32055.63,INR,City Power Board,CP8815772042,IN,ATM,IN,2026-07-30T10:26:02Z
TXN0011710,MT5000038773,DEBIT,44931.67,INR,City Power Board,CP4789688449,IN,NEFT,IN,2026-07-30T10:31:31Z
TXN0003632,MT5000011442,DEBIT,16646.48,INR,PhoneNet Telecom,CP1963581697,IN,UPI,IN,2026-07-30T10:32:21Z
TXN0003739,MT5000011921,CREDIT,32751.06,INR,Swiggle Foods,CP7357337900,IN,UPI,IN,2026-07-30T10:33:59Z
TXN0005234,MT5000017049,DEBIT,18115.52,INR,Cloud Kitchen Co,CP2921619376,IN,NEFT,IN,2026-07-30T10:39:22Z
TXN0010573,MT5000035133,DEBIT,3965.29,INR,Cinema Plex,CP8653970157,IN,IMPS,IN,2026-07-30T10:41:14Z
TXN0005369,MT5000017420,DEBIT,20476.02,INR,BookWorld,CP4872430417,IN,CARD,IN,2026-07-30T10:49:13Z
TXN0001386,MT5000004931,DEBIT,20740.61,INR,Apollo Pharmacy Store,CP6515711365,IN,ATM,IN,2026-07-30T10:52:43Z
TXN0000299,MT5000001009,DEBIT,32541.98,INR,Hospital Billing,CP2117124041,IN,IMPS,IN,2026-07-30T10:59:27Z
TXN0010534,MT5000035092,DEBIT,634.64,INR,PhoneNet Telecom,CP9663484222,IN,ATM,IN,2026-07-30T11:04:39Z
TXN0002325,MT5000007422,CREDIT,29063.03,INR,Cinema Plex,CP5639729419,US,UPI,US,2026-07-30T11:43:28Z
TXN0010803,MT5000035772,DEBIT,3700.35,INR,FuelPoint,CP6094752473,IN,UPI,IN,2026-07-30T11:51:45Z
TXN0003464,MT5000011138,DEBIT,21833.55,INR,School Fees Trust,CP9956186344,IN,NEFT,IN,2026-07-30T11:56:47Z
TXN0010260,MT5000033980,DEBIT,20427.75,INR,PhoneNet Telecom,CP9757048126,AE,IMPS,AE,2026-07-30T11:57:26Z
TXN0002566,MT5000008236,DEBIT,40181.44,INR,Swiggle Foods,CP1721068046,IN,IMPS,IN,2026-07-30T11:59:58Z
TXN0006294,MT5000020674,CREDIT,74771.86,INR,Sethuram Hardware Mart,CP5640343455,AE,CHEQUE,AE,2026-07-30T12:08:30Z
TXN0004204,MT5000013403,DEBIT,44952.14,INR,Apollo Pharmacy Store,CP8311025135,IN,UPI,IN,2026-07-30T12:11:30Z
TXN0001827,MT5000006206,CREDIT,55824.59,INR,Raghunath Agro Foods,CP2357994892,IN,CHEQUE,IN,2026-07-30T12:27:29Z
TXN0002829,MT5000009005,DEBIT,32044.18,INR,School Fees Trust,CP8853552985,IN,UPI,IN,2026-07-30T12:27:40Z
TXN0010385,MT5000034516,DEBIT,9780.41,INR,Hospital Billing,CP8803141741,IN,CARD,IN,2026-07-30T12:32:49Z
TXN0000710,MT5000002375,DEBIT,24500.71,INR,Metro Rail Card,CP4266400036,IN,UPI,IN,2026-07-30T12:38:54Z
TXN0002592,MT5000008332,DEBIT,41744.57,INR,City Power Board,CP4374536615,GB,NEFT,GB,2026-07-30T12:39:30Z
TXN0002727,MT5000008659,DEBIT,9036.71,INR,Hospital Billing,CP3284446225,IN,NEFT,IN,2026-07-30T12:42:09Z
TXN0011940,MT5000039528,DEBIT,20404.93,INR,Swiggle Foods,CP9369044276,IN,UPI,IN,2026-07-30T12:48:54Z
TXN0011274,MT5000037215,DEBIT,24048.18,INR,PhoneNet Telecom,CP6074030365,IN,CARD,IN,2026-07-30T13:01:14Z
TXN0001368,MT5000004844,DEBIT,41643.25,INR,Metro Rail Card,CP1268211135,IN,NEFT,IN,2026-07-30T13:19:36Z
TXN0001412,MT5000004974,DEBIT,8388.23,INR,Metro Rail Card,CP2342726255,IN,IMPS,IN,2026-07-30T13:23:22Z
TXN0008199,MT5000026998,DEBIT,13767.94,INR,Metro Rail Card,CP2685217993,IN,IMPS,IN,2026-07-30T13:26:51Z
TXN0006829,MT5000022329,DEBIT,21079.64,INR,PhoneNet Telecom,CP4300627921,IN,IMPS,IN,2026-07-30T13:28:20Z
TXN0006283,MT5000020597,CREDIT,172748.17,INR,Devraj Auto Parts,CP5591076815,IN,IMPS,IN,2026-07-30T13:42:24Z
TXN0009346,MT5000030616,DEBIT,41369.51,INR,City Power Board,CP7697506296,GB,UPI,GB,2026-07-30T13:44:01Z
TXN0006474,MT5000021077,CREDIT,15839.59,INR,Metro Rail Card,CP5045561553,AE,CARD,AE,2026-07-30T13:47:56Z
TXN0008389,MT5000027579,CREDIT,171323.67,INR,Lokesh Exports,CP9225215121,IN,RTGS,IN,2026-07-30T13:53:59Z
TXN0011069,MT5000036563,DEBIT,20600.55,INR,FuelPoint,CP2017770994,IN,NEFT,IN,2026-07-30T13:56:07Z
TXN0009178,MT5000030119,DEBIT,17314.28,INR,RentPay Housing,CP4384918000,IN,CARD,IN,2026-07-30T13:56:44Z
TXN0002224,MT5000007244,CREDIT,129255.57,INR,Mirchandan Textiles,CP7020655191,IN,IMPS,IN,2026-07-30T13:58:50Z
TXN0006856,MT5000022466,CREDIT,38098.64,INR,BookWorld,CP1508419584,IN,ATM,IN,2026-07-30T14:01:04Z
TXN0004634,MT5000014894,DEBIT,30401.34,INR,Grocery Mart,CP7345972539,GB,NEFT,GB,2026-07-30T14:06:11Z
TXN0007393,MT5000024014,DEBIT,12520.75,INR,Water Board,CP1756939877,IN,IMPS,IN,2026-07-30T14:18:15Z
